id,tx_ref,from_account_id,to_account_id,amount,channel,timestamp,is_flagged,tags
3249,TX-0003249,800,1156,160.66,Bills,2025-11-17T15:53:07.097073,False,legit
3250,TX-0003250,1356,1125,971.97,Wallet,2025-11-18T16:30:07.097073,False,legit
3251,TX-0003251,1459,1127,1101.81,Bills,2025-11-22T08:05:07.097073,False,legit
3252,TX-0003252,820,656,208.66,Wallet,2025-11-26T06:24:07.097073,False,legit
3253,TX-0003253,847,605,995.54,QR,2025-11-24T05:45:07.097073,False,legit
3254,TX-0003254,1279,749,2072.52,QR,2025-11-20T07:01:07.097073,False,legit
3255,TX-0003255,1060,629,50.84,Wallet,2025-11-17T16:28:07.097073,False,legit
3256,TX-0003256,1048,910,1355.12,Wallet,2025-11-19T00:08:07.097073,False,legit
3257,TX-0003257,1402,947,386.78,Bills,2025-11-22T09:10:07.097073,False,legit
3258,TX-0003258,655,1271,1341.66,P2P,2025-11-17T11:02:07.097073,False,legit
3259,TX-0003259,523,1139,2090.90,QR,2025-11-25T23:01:07.097073,False,legit
3260,TX-0003260,720,1350,326.72,Wallet,2025-11-12T13:20:07.097073,False,legit
3261,TX-0003261,1178,1274,2468.48,Wallet,2025-11-16T18:34:07.097073,False,legit
3262,TX-0003262,1232,918,314.50,Bills,2025-11-23T11:38:07.097073,False,legit
3263,TX-0003263,1416,501,887.24,P2P,2025-11-23T16:51:07.097073,False,legit
3264,TX-0003264,829,1070,1302.06,QR,2025-11-21T00:48:07.097073,False,legit
3265,TX-0003265,1432,670,932.77,QR,2025-11-22T08:38:07.097073,False,legit
3266,TX-0003266,649,769,355.19,Bills,2025-11-25T14:41:07.097073,False,legit
3267,TX-0003267,1166,533,2188.95,QR,2025-11-15T16:12:07.097073,False,legit
3268,TX-0003268,529,1307,1439.69,P2P,2025-11-20T09:30:07.097073,False,legit
3269,TX-0003269,1274,1259,1236.39,P2P,2025-11-12T07:56:07.097073,False,legit
3270,TX-0003270,630,1217,683.80,P2P,2025-11-18T06:53:07.097073,False,legit
3271,TX-0003271,1055,1480,2273.51,Bills,2025-11-26T09:47:07.097073,False,legit
3272,TX-0003272,1354,1065,406.38,P2P,2025-11-22T10:26:07.097073,False,legit
3273,TX-0003273,778,924,1316.58,Wallet,2025-11-25T14:24:07.097073,False,legit
3274,TX-0003274,1138,690,2301.84,Bills,2025-11-16T16:30:07.097073,False,legit
3275,TX-0003275,1060,933,1560.35,Wallet,2025-11-18T05:41:07.097073,False,legit
3276,TX-0003276,906,1214,1565.44,QR,2025-11-19T08:15:07.097073,False,legit
3277,TX-0003277,891,1081,815.26,P2P,2025-11-12T14:22:07.097073,False,legit
3278,TX-0003278,849,1103,689.99,P2P,2025-11-21T21:46:07.097073,False,legit
3279,TX-0003279,628,1129,380.18,Wallet,2025-11-17T23:33:07.097073,False,legit
3280,TX-0003280,1366,1204,1963.56,Wallet,2025-11-21T12:31:07.097073,False,legit
3281,TX-0003281,1411,1212,159.00,P2P,2025-11-25T09:21:07.097073,False,legit
3282,TX-0003282,581,933,1722.78,Wallet,2025-11-26T07:11:07.097073,False,legit
3283,TX-0003283,1271,1290,1410.34,Wallet,2025-11-20T11:10:07.097073,False,legit
3284,TX-0003284,822,755,1056.43,Wallet,2025-11-15T22:08:07.097073,False,legit
3285,TX-0003285,1028,1094,686.77,P2P,2025-11-21T12:36:07.097073,False,legit
3286,TX-0003286,998,508,170.42,QR,2025-11-17T20:54:07.097073,False,legit
3287,TX-0003287,806,1044,2429.62,Wallet,2025-11-22T23:56:07.097073,False,legit
3288,TX-0003288,801,1443,972.02,QR,2025-11-20T06:32:07.097073,False,legit
3289,TX-0003289,1129,946,1106.78,P2P,2025-11-20T14:23:07.097073,False,legit
3290,TX-0003290,1309,947,692.22,QR,2025-11-26T14:48:07.097073,False,legit
3291,TX-0003291,934,1386,942.26,Bills,2025-11-14T13:56:07.097073,False,legit
3292,TX-0003292,1051,1414,121.50,QR,2025-11-19T14:39:07.097073,False,legit
3293,TX-0003293,1488,727,521.10,P2P,2025-11-18T11:02:07.097073,False,legit
3294,TX-0003294,634,749,2149.74,QR,2025-11-21T11:44:07.097073,False,legit
3295,TX-0003295,1397,891,1969.03,Wallet,2025-11-13T11:15:07.097073,False,legit
3296,TX-0003296,845,1218,758.52,Bills,2025-11-25T14:08:07.097073,False,legit
3297,TX-0003297,1119,1123,900.21,P2P,2025-11-13T01:14:07.097073,False,legit
3298,TX-0003298,1212,1455,1704.41,Wallet,2025-11-24T21:30:07.097073,False,legit
3299,TX-0003299,680,656,770.58,Bills,2025-11-14T10:56:07.097073,False,legit
3300,TX-0003300,1488,1403,1221.99,Bills,2025-11-16T14:56:07.097073,False,legit
3301,TX-0003301,911,638,1921.33,P2P,2025-11-17T12:13:07.097073,False,legit
3302,TX-0003302,529,607,243.71,P2P,2025-11-22T22:23:07.097073,False,legit
3303,TX-0003303,882,1433,2432.41,QR,2025-11-18T07:20:07.097073,False,legit
3304,TX-0003304,1317,1030,1616.57,P2P,2025-11-26T07:13:07.097073,False,legit
3305,TX-0003305,516,611,1212.73,Bills,2025-11-18T09:07:07.097073,False,legit
3306,TX-0003306,1229,1007,2479.51,Wallet,2025-11-24T22:50:07.097073,False,legit
3307,TX-0003307,678,1092,1509.03,Bills,2025-11-22T01:05:07.097073,False,legit
3308,TX-0003308,1454,1322,719.33,Bills,2025-11-24T16:34:07.097073,False,legit
3309,TX-0003309,1374,669,1614.56,P2P,2025-11-20T20:31:07.097073,False,legit
3310,TX-0003310,1248,614,2302.83,Wallet,2025-11-26T07:30:07.097073,False,legit
3311,TX-0003311,758,735,1851.77,Bills,2025-11-12T13:52:07.097073,False,legit
3312,TX-0003312,734,941,897.01,Bills,2025-11-17T07:22:07.097073,False,legit
3313,TX-0003313,550,973,1407.56,Wallet,2025-11-13T12:58:07.097073,False,legit
3314,TX-0003314,772,1471,1309.44,Wallet,2025-11-22T21:20:07.097073,False,legit
3315,TX-0003315,1188,1071,1752.05,QR,2025-11-23T16:54:07.097073,False,legit
3316,TX-0003316,871,1317,1893.43,P2P,2025-11-23T00:28:07.097073,False,legit
3317,TX-0003317,1193,1468,1101.63,QR,2025-11-22T15:48:07.097073,False,legit
3318,TX-0003318,1168,979,879.42,Wallet,2025-11-24T22:55:07.097073,False,legit
3319,TX-0003319,615,644,2363.94,Bills,2025-11-24T15:48:07.097073,False,legit
3320,TX-0003320,1289,1051,1556.20,Bills,2025-11-15T22:39:07.097073,False,legit
3321,TX-0003321,962,949,2257.87,Wallet,2025-11-20T17:15:07.097073,False,legit
3322,TX-0003322,1181,801,1630.41,Wallet,2025-11-16T08:50:07.097073,False,legit
3323,TX-0003323,674,532,519.49,Bills,2025-11-13T19:45:07.097073,False,legit
3324,TX-0003324,1340,575,2249.46,P2P,2025-11-21T07:01:07.097073,False,legit
3325,TX-0003325,563,1321,2124.65,Bills,2025-11-17T17:07:07.097073,False,legit
3326,TX-0003326,1347,543,674.58,Wallet,2025-11-16T00:25:07.097073,False,legit
3327,TX-0003327,896,1124,2486.11,QR,2025-11-23T06:56:07.097073,False,legit
3328,TX-0003328,1016,1350,404.82,Wallet,2025-11-17T14:15:07.097073,False,legit
3329,TX-0003329,1369,736,2208.69,P2P,2025-11-26T22:00:07.097073,False,legit
3330,TX-0003330,1028,571,1802.13,Bills,2025-11-20T09:21:07.097073,False,legit
3331,TX-0003331,1018,794,1309.76,Bills,2025-11-25T13:45:07.097073,False,legit
3332,TX-0003332,677,786,672.55,QR,2025-11-12T16:37:07.097073,False,legit
3333,TX-0003333,769,938,181.04,Wallet,2025-11-18T07:17:07.097073,False,legit
3334,TX-0003334,1401,871,1736.66,Wallet,2025-11-19T10:10:07.097073,False,legit
3335,TX-0003335,1222,1304,1403.55,QR,2025-11-26T17:19:07.097073,False,legit
3336,TX-0003336,1160,1111,352.17,Bills,2025-11-18T08:24:07.097073,False,legit
3337,TX-0003337,1025,1177,675.87,Bills,2025-11-18T06:09:07.097073,False,legit
3338,TX-0003338,1094,936,2471.02,Wallet,2025-11-18T23:28:07.097073,False,legit
3339,TX-0003339,814,823,1229.04,Wallet,2025-11-15T09:11:07.097073,False,legit
3340,TX-0003340,608,781,2107.38,Wallet,2025-11-16T16:53:07.097073,False,legit
3341,TX-0003341,886,739,139.25,Bills,2025-11-25T16:55:07.097073,False,legit
3342,TX-0003342,680,775,373.89,Wallet,2025-11-23T10:12:07.097073,False,legit
3343,TX-0003343,667,1034,626.89,P2P,2025-11-17T20:23:07.097073,False,legit
3344,TX-0003344,1500,616,2464.06,Bills,2025-11-17T00:31:07.097073,False,legit
3345,TX-0003345,902,1443,2051.43,Wallet,2025-11-12T19:39:07.097073,False,legit
3346,TX-0003346,1030,1388,1310.98,Wallet,2025-11-26T19:49:07.097073,False,legit
3347,TX-0003347,650,625,159.72,P2P,2025-11-25T19:13:07.097073,False,legit
3348,TX-0003348,736,680,2227.96,P2P,2025-11-26T07:43:07.097073,False,legit
3349,TX-0003349,896,973,1113.23,P2P,2025-11-26T00:31:07.097073,False,legit
3350,TX-0003350,1021,1362,1596.88,Bills,2025-11-16T12:21:07.097073,False,legit
3351,TX-0003351,625,512,1391.97,QR,2025-11-13T19:05:07.097073,False,legit
3352,TX-0003352,882,893,2002.31,P2P,2025-11-22T17:31:07.097073,False,legit
3353,TX-0003353,1420,1067,758.94,Wallet,2025-11-21T22:38:07.097073,False,legit
3354,TX-0003354,1104,1023,1900.04,Bills,2025-11-14T16:07:07.097073,False,legit
3355,TX-0003355,932,1302,1890.13,Wallet,2025-11-13T18:53:07.097073,False,legit
3356,TX-0003356,823,817,1051.24,QR,2025-11-17T22:12:07.097073,False,legit
3357,TX-0003357,536,504,536.46,P2P,2025-11-14T09:56:07.097073,False,legit
3358,TX-0003358,1356,1270,1040.48,P2P,2025-11-24T12:55:07.097073,False,legit
3359,TX-0003359,1337,1336,733.42,Bills,2025-11-21T10:36:07.097073,False,legit
3360,TX-0003360,1355,577,861.95,P2P,2025-11-12T10:40:07.097073,False,legit
3361,TX-0003361,944,1496,2247.37,Bills,2025-11-20T16:22:07.097073,False,legit
3362,TX-0003362,595,576,81.95,Bills,2025-11-16T12:53:07.097073,False,legit
3363,TX-0003363,807,1389,262.03,Wallet,2025-11-25T15:55:07.097073,False,legit
3364,TX-0003364,502,1328,1145.20,P2P,2025-11-21T11:56:07.097073,False,legit
3365,TX-0003365,1129,1338,2309.87,QR,2025-11-17T09:31:07.097073,False,legit
3366,TX-0003366,543,1036,1557.18,Wallet,2025-11-21T10:52:07.097073,False,legit
3367,TX-0003367,930,1062,545.64,Wallet,2025-11-18T12:39:07.097073,False,legit
3368,TX-0003368,1048,1244,1440.30,Bills,2025-11-17T20:06:07.097073,False,legit
3369,TX-0003369,898,1122,1174.83,Wallet,2025-11-26T07:07:07.097073,False,legit
3370,TX-0003370,944,1072,1410.78,P2P,2025-11-12T09:25:07.097073,False,legit
3371,TX-0003371,1042,1199,1668.01,P2P,2025-11-19T13:07:07.097073,False,legit
3372,TX-0003372,532,880,2016.98,Wallet,2025-11-20T13:09:07.097073,False,legit
3373,TX-0003373,965,1365,239.96,Bills,2025-11-20T00:45:07.097073,False,legit
3374,TX-0003374,1210,1109,630.03,P2P,2025-11-26T21:01:07.097073,False,legit
3375,TX-0003375,942,1403,1768.78,Bills,2025-11-21T07:43:07.097073,False,legit
3376,TX-0003376,1092,1073,2086.04,Bills,2025-11-25T01:02:07.097073,False,legit
3377,TX-0003377,810,581,1405.58,QR,2025-11-26T20:47:07.097073,False,legit
3378,TX-0003378,1464,575,1970.71,QR,2025-11-21T08:07:07.097073,False,legit
3379,TX-0003379,822,1495,2395.48,Bills,2025-11-19T09:57:07.097073,False,legit
3380,TX-0003380,798,1224,271.02,Wallet,2025-11-15T08:53:07.097073,False,legit
3381,TX-0003381,804,895,1525.20,P2P,2025-11-14T22:15:07.097073,False,legit
3382,TX-0003382,1055,1190,2003.22,Wallet,2025-11-16T15:58:07.097073,False,legit
3383,TX-0003383,595,1124,1796.29,Wallet,2025-11-20T10:40:07.097073,False,legit
3384,TX-0003384,773,682,448.66,Bills,2025-11-17T14:08:07.097073,False,legit
3385,TX-0003385,1025,1102,232.40,QR,2025-11-26T13:02:07.097073,False,legit
3386,TX-0003386,773,1439,373.13,QR,2025-11-13T15:31:07.097073,False,legit
3387,TX-0003387,882,998,2091.93,QR,2025-11-26T10:41:07.097073,False,legit
3388,TX-0003388,1299,1018,359.73,Wallet,2025-11-13T21:14:07.097073,False,legit
3389,TX-0003389,1365,1391,949.56,P2P,2025-11-13T05:56:07.097073,False,legit
3390,TX-0003390,519,1461,1849.08,Bills,2025-11-25T18:03:07.097073,False,legit
3391,TX-0003391,1448,1222,2251.27,QR,2025-11-20T23:44:07.097073,False,legit
3392,TX-0003392,971,676,567.62,QR,2025-11-24T09:30:07.097073,False,legit
3393,TX-0003393,682,1016,449.24,QR,2025-11-18T15:59:07.097073,False,legit
3394,TX-0003394,506,560,267.95,Wallet,2025-11-18T20:03:07.097073,False,legit
3395,TX-0003395,1206,769,1806.84,P2P,2025-11-23T20:53:07.097073,False,legit
3396,TX-0003396,930,575,1004.24,QR,2025-11-13T01:20:07.097073,False,legit
3397,TX-0003397,994,568,194.35,P2P,2025-11-21T22:25:07.097073,False,legit
3398,TX-0003398,619,1089,960.91,Wallet,2025-11-26T09:43:07.097073,False,legit
3399,TX-0003399,1408,1327,317.56,P2P,2025-11-13T14:47:07.097073,False,legit
3400,TX-0003400,691,938,248.13,P2P,2025-11-12T13:10:07.097073,False,legit
3401,TX-0003401,733,1470,2051.50,Bills,2025-11-14T23:43:07.097073,False,legit
3402,TX-0003402,1341,1084,383.60,P2P,2025-11-26T09:46:07.097073,False,legit
3403,TX-0003403,573,1330,1103.96,P2P,2025-11-22T01:23:07.097073,False,legit
3404,TX-0003404,1480,996,678.24,P2P,2025-11-15T08:20:07.097073,False,legit
3405,TX-0003405,1088,1305,815.03,QR,2025-11-15T15:32:07.097073,False,legit
3406,TX-0003406,733,1331,1632.36,Bills,2025-11-14T11:26:07.097073,False,legit
3407,TX-0003407,1108,1069,1454.06,Bills,2025-11-13T13:47:07.097073,False,legit
3408,TX-0003408,635,1110,679.87,P2P,2025-11-19T11:26:07.097073,False,legit
3409,TX-0003409,1357,1251,265.82,Wallet,2025-11-17T09:21:07.097073,False,legit
3410,TX-0003410,708,1325,811.59,P2P,2025-11-18T18:16:07.097073,False,legit
3411,TX-0003411,1424,1290,1827.11,P2P,2025-11-25T16:44:07.097073,False,legit
3412,TX-0003412,841,547,426.64,Bills,2025-11-14T17:58:07.097073,False,legit
3413,TX-0003413,1202,688,218.37,QR,2025-11-12T18:16:07.097073,False,legit
3414,TX-0003414,1495,1403,1970.00,QR,2025-11-15T10:36:07.097073,False,legit
3415,TX-0003415,763,1037,1921.66,Wallet,2025-11-13T14:02:07.097073,False,legit
3416,TX-0003416,1393,1441,420.89,P2P,2025-11-18T11:42:07.097073,False,legit
3417,TX-0003417,1383,780,2448.58,P2P,2025-11-20T10:53:07.097073,False,legit
3418,TX-0003418,959,699,1491.30,QR,2025-11-23T15:19:07.097073,False,legit
3419,TX-0003419,1454,1055,1283.28,QR,2025-11-18T19:30:07.097073,False,legit
3420,TX-0003420,826,1320,608.24,QR,2025-11-12T11:41:07.097073,False,legit
3421,TX-0003421,1437,642,1373.47,QR,2025-11-21T23:44:07.097073,False,legit
3422,TX-0003422,957,1336,1138.62,P2P,2025-11-22T12:07:07.097073,False,legit
3423,TX-0003423,869,960,1568.69,P2P,2025-11-21T13:07:07.097073,False,legit
3424,TX-0003424,1484,907,440.67,Wallet,2025-11-18T01:13:07.097073,False,legit
3425,TX-0003425,1109,535,1375.06,QR,2025-11-21T21:53:07.097073,False,legit
3426,TX-0003426,544,1006,1590.91,P2P,2025-11-22T22:04:07.097073,False,legit
3427,TX-0003427,1411,740,294.34,P2P,2025-11-25T09:45:07.097073,False,legit
3428,TX-0003428,1298,1020,2356.44,P2P,2025-11-25T20:41:07.097073,False,legit
3429,TX-0003429,837,1325,772.58,Bills,2025-11-19T23:42:07.097073,False,legit
3430,TX-0003430,1204,1220,484.01,P2P,2025-11-16T11:41:07.097073,False,legit
3431,TX-0003431,1235,1136,958.83,QR,2025-11-23T16:24:07.097073,False,legit
3432,TX-0003432,1216,1464,253.74,P2P,2025-11-24T22:43:07.097073,False,legit
3433,TX-0003433,1183,639,496.49,QR,2025-11-12T06:14:07.097073,False,legit
3434,TX-0003434,866,1393,2406.85,Wallet,2025-11-26T11:17:07.097073,False,legit
3435,TX-0003435,1278,1332,1764.11,P2P,2025-11-26T14:38:07.097073,False,legit
3436,TX-0003436,614,846,575.77,Wallet,2025-11-15T13:42:07.097073,False,legit
3437,TX-0003437,1490,1318,1653.96,QR,2025-11-16T10:31:07.097073,False,legit
3438,TX-0003438,1149,1412,1563.21,Bills,2025-11-26T15:54:07.097073,False,legit
3439,TX-0003439,545,1479,2095.15,Bills,2025-11-25T19:01:07.097073,False,legit
3440,TX-0003440,1365,633,1186.05,P2P,2025-11-18T13:28:07.097073,False,legit
3441,TX-0003441,1226,1261,1495.22,P2P,2025-11-21T17:40:07.097073,False,legit
3442,TX-0003442,1183,1270,2081.62,P2P,2025-11-26T12:08:07.097073,False,legit
3443,TX-0003443,795,1481,1709.97,QR,2025-11-24T01:08:07.097073,False,legit
3444,TX-0003444,709,1207,2248.29,P2P,2025-11-25T16:04:07.097073,False,legit
3445,TX-0003445,857,630,2347.33,Wallet,2025-11-12T10:55:07.097073,False,legit
3446,TX-0003446,547,1019,1548.36,QR,2025-11-14T23:21:07.097073,False,legit
3447,TX-0003447,574,1056,784.74,P2P,2025-11-17T17:59:07.097073,False,legit
3448,TX-0003448,1170,845,2207.23,Wallet,2025-11-17T06:55:07.097073,False,legit
3449,TX-0003449,868,855,1911.91,QR,2025-11-23T06:11:07.097073,False,legit
3450,TX-0003450,849,651,161.98,P2P,2025-11-21T00:24:07.097073,False,legit
3451,TX-0003451,561,918,2411.20,P2P,2025-11-18T00:53:07.097073,False,legit
3452,TX-0003452,908,1085,1099.76,P2P,2025-11-12T23:02:07.097073,False,legit
3453,TX-0003453,1060,897,1806.97,QR,2025-11-20T00:02:07.097073,False,legit
3454,TX-0003454,1297,1213,2243.82,QR,2025-11-19T21:16:07.097073,False,legit
3455,TX-0003455,1234,1412,2393.22,Wallet,2025-11-16T06:05:07.097073,False,legit
3456,TX-0003456,1369,796,801.55,QR,2025-11-15T17:52:07.097073,False,legit
3457,TX-0003457,522,503,1011.94,Bills,2025-11-19T20:11:07.097073,False,legit
3458,TX-0003458,843,836,69.72,QR,2025-11-25T01:10:07.097073,False,legit
3459,TX-0003459,575,1006,570.67,QR,2025-11-20T16:50:07.097073,False,legit
3460,TX-0003460,634,1421,1008.35,P2P,2025-11-22T09:52:07.097073,False,legit
3461,TX-0003461,1051,761,500.24,Wallet,2025-11-26T06:00:07.097073,False,legit
3462,TX-0003462,1220,1298,416.16,Wallet,2025-11-14T15:02:07.097073,False,legit
3463,TX-0003463,839,1377,283.36,P2P,2025-11-26T06:02:07.097073,False,legit
3464,TX-0003464,541,1159,2242.82,P2P,2025-11-20T13:23:07.097073,False,legit
3465,TX-0003465,751,506,1611.16,Bills,2025-11-18T08:07:07.097073,False,legit
3466,TX-0003466,760,749,84.16,P2P,2025-11-12T22:31:07.097073,False,legit
3467,TX-0003467,894,903,1137.98,Wallet,2025-11-15T01:19:07.097073,False,legit
3468,TX-0003468,789,1418,1711.93,Bills,2025-11-12T14:08:07.097073,False,legit
3469,TX-0003469,1273,1398,2490.26,Bills,2025-11-18T14:30:07.097073,False,legit
3470,TX-0003470,1378,1080,2158.72,Wallet,2025-11-25T11:05:07.097073,False,legit
3471,TX-0003471,820,672,1018.34,Wallet,2025-11-23T11:14:07.097073,False,legit
3472,TX-0003472,1188,1324,2211.65,P2P,2025-11-14T20:43:07.097073,False,legit
3473,TX-0003473,969,879,916.62,P2P,2025-11-24T16:49:07.097073,False,legit
3474,TX-0003474,974,975,2230.32,Wallet,2025-11-16T01:30:07.097073,False,legit
3475,TX-0003475,1430,956,330.61,QR,2025-11-14T20:01:07.097073,False,legit
3476,TX-0003476,732,1231,1892.24,Wallet,2025-11-26T19:05:07.097073,False,legit
3477,TX-0003477,942,1218,2395.72,Wallet,2025-11-25T23:14:07.097073,False,legit
3478,TX-0003478,862,1429,2280.45,P2P,2025-11-14T07:43:07.097073,False,legit
3479,TX-0003479,1087,1432,1247.64,QR,2025-11-26T06:14:07.097073,False,legit
3480,TX-0003480,597,945,310.72,Bills,2025-11-25T18:19:07.097073,False,legit
3481,TX-0003481,1049,881,864.17,P2P,2025-11-18T14:52:07.097073,False,legit
3482,TX-0003482,1083,1268,1186.19,Wallet,2025-11-19T22:20:07.097073,False,legit
3483,TX-0003483,891,1070,1316.07,P2P,2025-11-15T13:57:07.097073,False,legit
3484,TX-0003484,1440,743,1222.94,Wallet,2025-11-14T23:15:07.097073,False,legit
3485,TX-0003485,1061,885,1541.21,Bills,2025-11-24T19:39:07.097073,False,legit
3486,TX-0003486,1323,1022,726.47,QR,2025-11-12T23:43:07.097073,False,legit
3487,TX-0003487,1174,599,2488.80,Wallet,2025-11-24T09:16:07.097073,False,legit
3488,TX-0003488,667,502,182.24,Wallet,2025-11-18T15:29:07.097073,False,legit
3489,TX-0003489,1050,631,1581.92,Wallet,2025-11-13T20:55:07.097073,False,legit
3490,TX-0003490,1179,1469,430.94,P2P,2025-11-22T16:04:07.097073,False,legit
3491,TX-0003491,786,999,2469.14,Wallet,2025-11-16T21:03:07.097073,False,legit
3492,TX-0003492,1447,1268,2157.62,P2P,2025-11-15T23:17:07.097073,False,legit
3493,TX-0003493,932,1498,2386.04,Wallet,2025-11-22T01:12:07.097073,False,legit
3494,TX-0003494,1190,630,1852.51,P2P,2025-11-15T21:11:07.097073,False,legit
3495,TX-0003495,537,1150,559.25,QR,2025-11-26T20:27:07.097073,False,legit
3496,TX-0003496,725,1373,371.44,Bills,2025-11-15T08:33:07.097073,False,legit
3497,TX-0003497,868,1371,2329.40,P2P,2025-11-15T17:13:07.097073,False,legit
3498,TX-0003498,882,1236,525.21,Wallet,2025-11-12T08:22:07.097073,False,legit
3499,TX-0003499,596,928,871.89,Bills,2025-11-26T16:53:07.097073,False,legit
3500,TX-0003500,906,702,57.07,P2P,2025-11-13T13:47:07.097073,False,legit
3501,TX-0003501,1233,1313,1507.43,Bills,2025-11-12T09:57:07.097073,False,legit
3502,TX-0003502,971,865,1024.81,P2P,2025-11-17T07:12:07.097073,False,legit
3503,TX-0003503,730,636,1931.37,P2P,2025-11-16T20:01:07.097073,False,legit
3504,TX-0003504,1113,592,1068.49,P2P,2025-11-12T09:31:07.097073,False,legit
3505,TX-0003505,806,888,2169.71,Wallet,2025-11-26T05:40:07.097073,False,legit
3506,TX-0003506,1268,1479,1350.67,P2P,2025-11-25T16:33:07.097073,False,legit
3507,TX-0003507,754,1363,2415.13,QR,2025-11-18T23:16:07.097073,False,legit
3508,TX-0003508,1135,897,1010.11,P2P,2025-11-24T18:37:07.097073,False,legit
3509,TX-0003509,1462,622,1078.51,P2P,2025-11-26T13:01:07.097073,False,legit
3510,TX-0003510,916,1071,2217.76,Bills,2025-11-13T12:07:07.097073,False,legit
3511,TX-0003511,972,1477,1895.20,P2P,2025-11-12T12:28:07.097073,False,legit
3512,TX-0003512,740,1218,1015.30,P2P,2025-11-24T06:04:07.097073,False,legit
3513,TX-0003513,1025,1324,1014.61,P2P,2025-11-21T15:12:07.097073,False,legit
3514,TX-0003514,1096,794,1958.07,QR,2025-11-14T15:17:07.097073,False,legit
3515,TX-0003515,1172,538,1130.39,Bills,2025-11-20T18:50:07.097073,False,legit
3516,TX-0003516,1202,814,1531.41,Wallet,2025-11-23T06:10:07.097073,False,legit
